0;0;0;0;sea;false;ocean;0
3141;234;6;58;land;false;jungle;4
3142;2;44;69;land;false;desert;6
3143;164;213;112;land;false;desert;4
3144;175;186;41;land;false;forest;4
3145;64;123;184;land;true;plains;6
3146;2;21;113;land;false;desert;6
3147;101;68;217;land;false;jungle;4
3148;139;22;49;land;false;desert;6
3149;209;135;118;land;false;desert;4
3150;68;180;247;land;true;forest;5
3151;38;43;243;land;false;desert;6
3152;3;193;23;land;false;jungle;4
3153;196;115;185;land;true;plains;6
3154;82;206;234;land;true;forest;4
3155;126;49;139;land;true;forest;4
3156;24;248;80;land;false;desert;6
3157;148;90;89;land;true;plains;6
3158;46;162;101;land;false;plains;6
3159;78;8;183;land;false;jungle;4
3160;116;25;140;land;false;desert;6
3161;238;151;77;land;false;desert;6
3162;91;78;144;land;true;plains;6
3163;251;255;19;land;true;forest;4
3164;184;105;79;land;true;forest;5
3165;226;110;46;land;true;forest;5
3166;97;3;64;land;false;jungle;4
3167;77;222;62;land;false;forest;4
3168;211;119;84;land;true;plains;6
3169;254;221;207;land;true;plains;6
3170;199;11;196;land;false;jungle;6
3171;105;138;52;land;true;jungle;4
3172;110;33;120;land;false;forest;4
3173;42;231;69;land;false;desert;6
3174;166;15;203;land;true;plains;6
3175;156;88;99;land;false;desert;6
3176;75;51;140;land;false;jungle;4
3177;224;17;188;land;true;plains;6
3178;47;45;65;land;false;jungle;4
3179;227;123;186;land;false;jungle;4
3180;247;44;84;land;true;plains;6
3181;54;254;116;land;true;plains;6
3182;104;192;105;land;true;forest;4
3183;99;116;201;land;false;forest;4
3184;117;47;56;land;false;forest;4
3185;119;179;129;land;false;plains;6
3186;97;170;50;land;false;desert;6
3187;189;77;205;land;false;jungle;4
3188;80;103;104;land;false;forest;4
3189;166;101;27;land;true;forest;4
3190;127;112;229;land;true;plains;6
3191;59;189;51;land;false;jungle;4
3192;113;118;6;land;true;plains;6
3193;59;139;89;land;true;plains;6
3194;112;144;36;land;true;forest;4
3195;24;236;25;land;false;jungle;4
3196;3;60;126;land;true;jungle;4
3197;16;184;214;land;true;jungle;4
3198;29;16;107;land;true;plains;6
3199;75;24;253;land;true;plains;6
3200;77;74;240;land;false;jungle;4
3201;124;10;77;land;true;forest;5
3202;96;110;5;land;true;jungle;4
3203;251;54;223;land;false;jungle;4
3204;131;49;101;land;true;jungle;4
3205;16;20;190;land;true;plains;6
3206;2;158;20;land;true;jungle;4
3207;31;202;186;land;true;jungle;4
3208;235;203;27;land;false;jungle;4
3209;65;33;15;land;true;plains;6
3210;98;133;56;land;false;jungle;4
3211;252;53;3;land;false;forest;4
3212;188;54;181;land;true;plains;6
3213;202;78;157;land;false;jungle;4
3214;226;203;208;land;true;plains;6
3215;2;88;121;land;true;jungle;4
3216;200;232;32;land;true;jungle;4
3217;137;41;19;land;true;plains;6
3218;173;111;95;land;true;plains;6
3219;126;242;146;land;true;jungle;4
3220;139;137;49;land;true;forest;4
3221;168;251;195;land;true;jungle;4
3222;133;24;23;land;true;jungle;4
3223;79;127;132;land;true;plains;6
3224;28;205;37;land;true;plains;6
3225;222;213;206;land;false;jungle;4
3226;193;190;234;land;true;jungle;4
3227;19;234;55;land;true;jungle;4
3228;100;162;226;land;true;plains;6
3229;208;105;50;land;true;jungle;6
3230;169;153;240;land;true;jungle;4
3231;61;26;52;land;true;jungle;4
3232;255;68;251;land;true;jungle;4
3233;140;94;194;land;false;jungle;4
3234;202;223;218;land;true;plains;6
3235;78;242;211;land;true;jungle;4
3236;11;153;145;land;true;jungle;4
3237;183;239;67;land;true;forest;5
3238;64;171;251;land;true;jungle;6
3239;19;45;30;land;true;jungle;4
3240;225;70;158;land;true;jungle;6
3241;157;68;176;land;true;jungle;4
3242;27;251;187;land;true;jungle;4
3243;59;89;60;land;true;jungle;4
3244;175;30;165;land;true;jungle;4
3245;47;141;87;land;true;jungle;4
3246;57;224;246;land;true;jungle;4
3247;174;53;59;land;true;forest;5
3248;72;65;156;land;true;jungle;6
3249;18;49;243;land;true;forest;5
3250;68;96;76;land;false;jungle;4
3251;42;144;74;land;true;jungle;4
3252;199;70;139;land;true;jungle;4
3253;175;78;218;land;true;forest;5
3254;218;219;64;land;true;forest;5
3255;62;145;152;land;true;jungle;4
3256;214;34;252;land;true;forest;5
3257;32;83;92;land;true;jungle;4
3258;104;67;141;land;true;jungle;4
3259;16;11;174;land;true;jungle;4
3260;11;6;187;land;true;forest;5
3261;121;21;85;land;true;jungle;4
3262;79;197;236;land;true;forest;5
3263;62;156;163;land;true;jungle;4
3264;27;241;22;land;true;jungle;4
3265;15;228;83;land;true;forest;5
3266;145;160;80;land;true;jungle;4
3267;110;111;86;land;true;forest;5
3268;170;131;100;land;true;forest;5
3269;222;192;247;land;true;forest;5
3270;83;154;227;land;true;forest;5
3271;197;236;120;land;false;forest;5
3272;255;102;249;land;true;jungle;4
3273;193;255;128;land;true;jungle;4
3274;171;90;80;land;true;jungle;4
3275;34;17;86;land;true;forest;5
3276;6;238;103;land;true;jungle;4
3277;155;216;160;land;true;jungle;4
3278;80;63;52;land;true;jungle;4
3279;106;133;58;land;true;forest;5
3280;170;57;52;land;true;forest;5
3281;20;217;53;land;true;forest;5
3282;70;135;93;land;true;forest;5
3283;243;34;85;land;true;jungle;4
3284;34;103;222;land;true;jungle;4
3285;208;24;50;land;true;forest;5
3286;151;111;157;land;true;forest;5
3287;110;191;129;land;true;forest;5
3288;166;216;159;land;true;forest;5
3289;58;148;103;land;true;forest;5
3290;144;216;162;land;true;forest;5
3291;145;204;4;land;true;jungle;5
3292;159;161;144;land;true;jungle;5
3293;156;209;182;land;true;jungle;5
3294;31;169;152;land;true;jungle;5
3295;39;49;138;land;true;jungle;5
3296;23;102;107;land;true;jungle;5
3297;93;240;123;land;true;jungle;5
3298;50;237;225;land;true;jungle;5
3299;68;125;214;land;true;jungle;5
3300;174;65;31;land;true;jungle;5
3301;23;83;130;land;true;jungle;5
3302;251;106;170;land;true;jungle;5
3303;163;253;74;land;true;jungle;5
3304;229;8;98;land;true;jungle;5
3305;216;184;83;sea;false;ocean;0
3306;164;0;132;sea;false;ocean;0
3307;10;198;254;land;true;plains;8
3308;221;21;111;land;true;plains;8
3309;237;180;120;land;true;plains;8
3310;130;0;246;sea;false;ocean;0
3311;108;117;101;land;true;plains;1
3312;7;41;238;land;true;plains;1
3313;26;5;77;land;true;plains;8
3314;99;228;78;land;true;plains;8
3315;244;95;169;sea;false;ocean;0
3316;62;201;78;land;true;plains;8
3317;89;9;213;land;true;plains;1
3318;232;233;201;land;true;plains;8
3319;166;165;51;land;true;plains;8
3320;61;163;38;land;true;plains;8
3321;85;246;82;sea;false;ocean;0
3322;247;192;122;land;true;plains;8
3323;10;247;114;land;true;plains;1
3324;116;110;109;land;true;plains;8
3325;228;228;42;land;true;plains;8
3326;20;122;234;sea;false;ocean;0
3327;157;108;63;land;true;plains;8
3328;36;200;255;land;true;plains;7
3329;42;153;216;sea;false;ocean;0
3330;118;244;172;land;true;plains;7
3331;182;40;113;land;true;plains;7
3332;218;41;123;land;true;plains;7
3333;133;204;10;sea;false;ocean;0
3334;67;203;87;land;true;plains;1
3335;218;255;14;land;true;plains;7
3336;198;53;97;land;true;plains;2
3337;108;12;38;land;true;plains;7
3338;2;232;241;land;true;plains;7
3339;240;137;184;land;true;desert;3
3340;206;100;170;land;true;plains;7
3341;33;245;178;sea;false;ocean;0
3342;131;111;28;sea;false;ocean;0
3343;189;218;22;land;true;plains;7
3344;50;234;166;land;true;plains;1
3345;105;108;119;sea;false;ocean;0
3346;7;82;254;land;true;desert;3
3347;187;62;157;land;true;plains;7
3348;3;157;76;sea;false;ocean;0
3349;60;127;77;sea;false;ocean;0
3350;150;242;188;sea;false;ocean;0
3351;31;218;200;land;true;desert;3
3352;233;217;247;sea;false;ocean;0
3353;198;248;87;land;true;plains;1
3354;230;137;64;land;true;plains;1
3355;245;135;203;land;true;plains;2
3356;73;63;151;land;true;plains;1
3357;109;41;67;land;true;plains;2
3358;63;123;241;sea;false;ocean;0
3359;1;47;190;land;true;plains;7
3360;168;217;14;land;true;forest;7
3361;42;182;179;land;true;forest;7
3362;213;8;110;land;true;plains;7
3363;208;142;86;land;true;forest;7
3364;232;18;104;sea;false;ocean;0
3365;154;60;193;sea;false;ocean;0
3366;245;0;214;land;true;forest;7
3367;65;72;64;land;true;plains;2
3368;9;58;236;land;true;plains;7
3369;240;43;82;land;true;plains;7
3370;179;254;25;land;true;forest;7
3371;102;228;179;land;true;forest;7
3372;1;133;100;land;true;forest;7
3373;128;50;66;land;true;forest;7
3374;217;237;22;land;true;forest;2
3375;99;239;92;land;true;forest;2
3376;1;12;145;land;true;forest;2
3377;190;71;144;land;true;forest;2
3378;246;14;47;sea;false;ocean;0
3379;4;183;213;land;true;forest;2
3380;40;219;156;land;true;forest;2
3381;8;21;150;land;true;desert;4
3382;116;120;90;land;true;desert;4
3383;57;15;83;land;true;desert;4
3384;13;222;180;land;true;desert;4
3385;221;241;247;land;true;forest;6
3386;67;143;33;land;true;desert;4
3387;234;157;80;land;true;jungle;6
3388;209;138;223;land;true;desert;4
3389;149;125;70;land;true;jungle;6
3390;233;236;239;land;true;jungle;6
3391;29;72;48;land;true;forest;5
3392;155;78;38;land;true;plains;6
3393;251;37;219;land;true;forest;5
3394;87;179;115;land;true;forest;4
3395;228;85;73;land;true;plains;6
3396;250;25;132;land;true;plains;6
3397;117;208;35;sea;false;ocean;0
3398;233;77;20;land;true;forest;4
3399;45;113;140;sea;false;ocean;0
3400;205;158;136;land;true;forest;5
3401;142;169;192;land;true;forest;5
3402;123;214;100;land;true;jungle;4
3403;147;164;3;land;true;forest;5
3404;246;137;39;land;true;plains;6
3405;50;143;18;land;true;plains;6
3406;204;48;101;sea;false;ocean;0
3407;17;141;107;land;true;plains;6
3408;61;194;172;land;true;forest;5
3409;247;17;123;land;true;forest;5
3410;59;185;70;land;true;forest;5
3411;173;63;63;land;true;forest;5
3412;73;154;30;land;true;jungle;4
3413;161;181;160;land;true;forest;5
3414;219;211;159;sea;false;ocean;0
3415;114;215;204;land;true;jungle;4
3416;217;32;116;land;true;jungle;4
3417;120;71;17;land;true;forest;5
3418;163;250;49;land;true;jungle;6
3419;176;43;139;land;true;plains;6
3420;62;31;84;land;true;jungle;6
3421;159;188;207;land;true;jungle;4
3422;192;5;27;land;true;forest;5
3423;166;229;173;land;true;jungle;4
3424;14;199;39;land;true;jungle;4
3425;170;203;123;sea;false;ocean;0
3426;28;202;144;land;true;jungle;6
3427;76;181;131;land;true;jungle;4
3428;171;40;210;land;true;forest;5
3429;148;119;115;land;true;jungle;4
3430;247;73;150;land;true;forest;5
3431;11;66;126;land;true;forest;5
3432;205;240;62;land;true;jungle;4
3433;19;203;143;land;true;forest;5
3434;181;93;98;land;true;jungle;5
3435;219;31;87;land;true;jungle;5
3436;247;27;65;land;true;jungle;5
3437;85;33;103;land;true;jungle;5
3438;132;200;124;land;true;jungle;5
3439;237;118;185;land;true;forest;5
3440;67;186;218;sea;false;ocean;0
3441;110;170;38;land;true;forest;5
3442;199;188;30;sea;false;ocean;0
3443;30;168;155;land;true;jungle;5
3444;99;249;224;land;true;jungle;5
3445;229;90;74;land;true;jungle;5
3446;168;249;23;sea;false;ocean;0
3447;197;243;211;sea;false;ocean;0
3448;173;112;8;sea;false;ocean;0
3449;214;15;82;sea;false;ocean;0
3450;155;210;229;sea;false;ocean;0
3451;216;132;34;sea;false;ocean;0
3452;47;14;71;sea;false;ocean;0
3453;11;127;52;sea;false;ocean;0
3454;184;250;252;sea;false;ocean;0
3455;178;109;119;sea;false;ocean;0
3456;176;224;181;sea;false;ocean;0
3457;100;43;135;sea;false;ocean;0
3458;222;89;28;sea;false;ocean;0
3459;209;243;52;sea;false;ocean;0
3460;33;47;199;sea;false;ocean;0
3461;223;151;130;sea;false;ocean;0
3462;133;118;6;sea;false;ocean;0
3463;214;7;216;sea;false;ocean;0
3464;1;135;255;sea;false;ocean;0
3465;29;128;54;sea;false;ocean;0
3466;81;139;19;sea;false;ocean;0
3467;114;10;254;sea;false;ocean;0
3468;6;252;141;sea;false;ocean;0
3469;91;185;215;sea;false;ocean;0
3470;71;78;103;sea;false;ocean;0
3471;10;169;234;sea;false;ocean;0
3472;86;190;1;sea;false;ocean;0
3473;39;39;6;sea;false;ocean;0
3474;201;104;74;sea;false;ocean;0
3475;116;219;166;sea;false;ocean;0
3476;14;11;223;sea;false;ocean;0
3477;254;115;52;sea;false;ocean;0
3478;167;173;74;sea;false;ocean;0
3479;51;12;58;sea;false;ocean;0
3480;235;210;41;sea;false;ocean;0
3481;94;226;36;sea;false;ocean;0
3482;29;37;133;sea;false;ocean;0
3483;29;71;236;sea;false;ocean;0
3484;141;41;30;sea;false;ocean;0
3485;255;210;141;sea;false;ocean;0
3486;250;150;184;sea;false;ocean;0
3487;31;213;148;sea;false;ocean;0
3488;240;191;172;sea;false;ocean;0
3489;25;126;172;sea;false;ocean;0
3490;135;237;185;sea;false;ocean;0
3491;178;246;147;sea;false;ocean;0
3492;102;158;154;sea;false;ocean;0
3493;241;110;48;sea;false;ocean;0
3494;40;219;143;sea;false;ocean;0
3495;129;176;91;sea;false;ocean;0
3496;109;73;15;sea;false;ocean;0
3497;222;20;194;sea;false;ocean;0
3498;50;170;23;sea;false;ocean;0
3499;138;113;86;sea;false;ocean;0
3500;48;108;43;sea;false;ocean;0
3501;166;148;244;sea;false;ocean;0
3502;196;4;121;sea;false;ocean;0
3503;190;43;252;sea;false;ocean;0
3504;217;30;150;sea;false;ocean;0
3505;70;144;99;sea;false;ocean;0
3506;91;227;146;sea;false;ocean;0
3507;140;157;94;sea;false;ocean;0
3508;204;252;65;sea;false;ocean;0
3509;116;252;123;sea;false;ocean;0
3510;72;192;161;sea;false;ocean;0
3511;161;3;26;sea;false;ocean;0
3512;56;61;175;sea;false;ocean;0
3513;179;219;66;sea;false;ocean;0
3514;5;138;77;sea;false;ocean;0
3515;22;5;105;sea;false;ocean;0
3516;78;79;105;sea;false;ocean;0
3517;186;112;82;sea;false;ocean;0
3518;227;105;194;sea;false;ocean;0
3519;217;188;144;sea;false;ocean;0
3520;228;128;150;sea;false;ocean;0
3521;75;244;253;sea;false;ocean;0
3522;227;31;190;sea;false;ocean;0
3523;114;33;150;sea;false;ocean;0
3524;230;172;121;sea;false;ocean;0
3525;9;16;164;sea;false;ocean;0
3526;188;212;190;sea;false;ocean;0
3527;39;89;124;sea;false;ocean;0
3528;150;129;93;sea;false;ocean;0
3529;75;161;175;sea;false;ocean;0
3530;54;204;243;sea;false;ocean;0
3531;208;80;167;sea;false;ocean;0
3532;188;129;87;sea;false;ocean;0
3533;32;25;177;sea;false;ocean;0
3534;16;46;23;sea;false;ocean;0
3535;188;40;129;sea;false;ocean;0
3536;142;149;178;sea;false;ocean;0
3537;27;66;147;sea;false;ocean;0
3538;147;255;195;sea;false;ocean;0
3539;13;145;174;sea;false;ocean;0
3540;202;219;131;sea;false;ocean;0
3541;42;222;252;sea;false;ocean;0
3542;107;100;173;sea;false;ocean;0
3543;49;37;35;sea;false;ocean;0
3544;205;101;152;sea;false;ocean;0
3545;39;221;27;sea;false;ocean;0
3546;8;127;136;sea;false;ocean;0
3547;4;6;202;sea;false;ocean;0
3548;14;213;147;sea;false;ocean;0
3549;114;172;175;sea;false;ocean;0
3550;80;182;181;sea;false;ocean;0
3551;69;113;39;sea;false;ocean;0
3552;76;201;53;sea;false;ocean;0
3553;80;146;249;sea;false;ocean;0
3554;152;131;102;sea;false;ocean;0
3555;25;4;201;sea;false;ocean;0
3556;114;246;233;sea;false;ocean;0
3557;80;181;166;sea;false;ocean;0
3558;188;113;166;sea;false;ocean;0
3559;181;196;41;sea;false;ocean;0
3560;194;233;144;sea;false;ocean;0
3561;10;94;74;sea;false;ocean;0
3562;198;136;18;sea;false;ocean;0
3563;133;85;211;sea;false;ocean;0
3564;102;204;183;sea;false;ocean;0
3565;179;131;223;sea;false;ocean;0
3566;238;95;171;sea;false;ocean;0
3567;250;41;196;sea;false;ocean;0
3568;130;63;225;sea;false;ocean;0
3569;65;14;153;sea;false;ocean;0
3570;218;92;160;sea;false;ocean;0
3571;191;56;185;sea;false;ocean;0
3572;43;198;236;sea;false;ocean;0
3573;31;28;17;sea;false;ocean;0
3574;142;201;150;sea;false;ocean;0
3575;156;140;181;sea;false;ocean;0
3576;40;188;170;sea;false;ocean;0
3577;92;41;223;sea;false;ocean;0
3578;98;197;105;sea;false;ocean;0
3579;130;28;128;sea;false;ocean;0
3580;142;74;201;sea;false;ocean;0
3581;187;54;6;sea;false;ocean;0
3582;243;144;84;sea;false;ocean;0
3583;13;143;199;sea;false;ocean;0
3584;67;173;120;sea;false;ocean;0
3585;181;90;76;sea;false;ocean;0
3586;248;153;251;sea;false;ocean;0
3587;17;194;223;sea;false;ocean;0
3588;182;64;188;sea;false;ocean;0
3589;108;75;244;sea;false;ocean;0
3590;198;66;85;sea;false;ocean;0
3591;157;233;83;sea;false;ocean;0
3592;108;133;82;sea;false;ocean;0
3593;254;250;132;sea;false;ocean;0
3594;30;201;89;sea;false;ocean;0
3595;1;247;55;sea;false;ocean;0
3596;90;203;182;sea;false;ocean;0
3597;124;116;124;sea;false;ocean;0
3598;215;132;163;sea;false;ocean;0
3599;10;67;252;sea;false;ocean;0
3600;164;48;21;sea;false;ocean;0
3601;71;61;187;sea;false;ocean;0
3602;25;138;41;sea;false;ocean;0
3603;56;66;14;sea;false;ocean;0
3604;147;86;234;sea;false;ocean;0
3605;95;95;62;sea;false;ocean;0
3606;87;87;226;sea;false;ocean;0
3607;226;148;159;sea;false;ocean;0
3608;240;203;62;sea;false;ocean;0
3609;113;234;94;sea;false;ocean;0
3610;124;175;140;sea;false;ocean;0
3611;117;43;20;sea;false;ocean;0
3612;40;116;168;sea;false;ocean;0
3613;236;176;146;sea;false;ocean;0
3614;166;154;34;sea;false;ocean;0
3615;181;235;221;sea;false;ocean;0
3616;225;245;2;sea;false;ocean;0
3617;36;48;231;sea;false;ocean;0
3618;92;178;249;sea;false;ocean;0
3619;105;9;220;sea;false;ocean;0
3620;70;2;39;sea;false;ocean;0
3621;27;16;33;sea;false;ocean;0
3622;82;68;132;sea;false;ocean;0
3623;44;202;147;sea;false;ocean;0
3624;32;184;252;sea;false;ocean;0
3625;29;4;151;sea;false;ocean;0
3626;4;76;101;sea;false;ocean;0
3627;95;111;87;sea;false;ocean;0
3628;32;208;213;sea;false;ocean;0
3629;7;107;204;sea;false;ocean;0
3630;123;223;152;sea;false;ocean;0
3631;23;248;244;sea;false;ocean;0
3632;70;234;56;sea;false;ocean;0
3633;79;241;56;sea;false;ocean;0
3634;47;12;39;sea;false;ocean;0
3635;197;33;127;sea;false;ocean;0
3636;159;40;33;sea;false;ocean;0
3637;8;198;180;sea;false;ocean;0
3638;252;144;181;sea;false;ocean;0
3639;46;243;155;sea;false;ocean;0
3640;89;251;208;sea;false;ocean;0
3641;59;100;223;sea;false;ocean;0
3642;90;87;179;sea;false;ocean;0
3643;96;108;123;sea;false;ocean;0
3644;173;100;253;sea;false;ocean;0
3645;15;52;155;sea;false;ocean;0
3646;227;254;79;sea;false;ocean;0
3647;250;31;44;sea;false;ocean;0
3648;49;90;43;sea;false;ocean;0
3649;231;48;119;sea;false;ocean;0
3650;138;209;54;sea;false;ocean;0
3651;151;4;248;sea;false;ocean;0
3652;242;91;169;sea;false;ocean;0
3653;58;103;190;sea;false;ocean;0
3654;100;158;21;sea;false;ocean;0
3655;117;98;154;sea;false;ocean;0
3656;133;163;72;sea;false;ocean;0
3657;226;215;38;sea;false;ocean;0
3658;2;116;40;sea;false;ocean;0
3659;139;199;144;sea;false;ocean;0
3660;110;168;190;sea;false;ocean;0
3661;135;232;238;sea;false;ocean;0
3662;185;167;56;sea;false;ocean;0
3663;200;83;20;sea;false;ocean;0
3664;197;121;107;sea;false;ocean;0
3665;183;98;123;sea;false;ocean;0
3666;37;110;50;sea;false;ocean;0
3667;65;47;23;sea;false;ocean;0
3668;56;18;32;sea;false;ocean;0
3669;168;153;230;sea;false;ocean;0
3670;235;179;63;sea;false;ocean;0
3671;162;147;12;sea;false;ocean;0
3672;12;252;83;sea;false;ocean;0
3673;182;43;183;sea;false;ocean;0
3674;104;183;50;sea;false;ocean;0
3675;223;219;227;sea;false;ocean;0
3676;14;56;137;sea;false;ocean;0
3677;171;32;7;sea;false;ocean;0
3678;137;202;184;sea;false;ocean;0
3679;146;3;96;sea;false;ocean;0
3680;213;24;204;sea;false;ocean;0
3681;114;25;155;sea;false;ocean;0
3682;80;16;6;sea;false;ocean;0
3683;114;238;98;sea;false;ocean;0
3684;161;152;5;sea;false;ocean;0
3685;65;2;43;sea;false;ocean;0
3686;39;103;101;sea;false;ocean;0
3687;37;145;43;sea;false;ocean;0
3688;219;105;245;sea;false;ocean;0
3689;230;7;31;sea;false;ocean;0
3690;143;208;71;sea;false;ocean;0
3691;63;149;76;sea;false;ocean;0
3692;153;157;166;sea;false;ocean;0
3693;168;170;157;sea;false;ocean;0
3694;46;83;76;sea;false;ocean;0
3695;242;35;19;sea;false;ocean;0
3696;33;224;224;sea;false;ocean;0
3697;3;56;97;sea;false;ocean;0
3698;144;68;0;sea;false;ocean;0
3699;138;234;24;sea;false;ocean;0
3700;111;24;238;sea;false;ocean;0
3701;202;49;11;sea;false;ocean;0
3702;36;150;225;sea;false;ocean;0
3703;77;183;80;sea;false;ocean;0
3704;222;72;39;sea;false;ocean;0
3705;47;218;224;sea;false;ocean;0
3706;26;7;186;sea;false;ocean;0
3707;107;62;254;sea;false;ocean;0
3708;174;132;23;sea;false;ocean;0
3709;239;209;176;sea;false;ocean;0
3710;248;202;17;sea;false;ocean;0
3711;147;172;213;sea;false;ocean;0
3712;163;201;198;sea;false;ocean;0
3713;176;113;27;sea;false;ocean;0
3714;156;189;28;sea;false;ocean;0
3715;137;195;25;sea;false;ocean;0
3716;44;153;48;sea;false;ocean;0
3717;132;205;82;sea;false;ocean;0
3718;36;19;217;sea;false;ocean;0
3719;179;254;223;sea;false;ocean;0
3720;153;97;37;sea;false;ocean;0
3721;9;178;92;sea;false;ocean;0
3722;235;249;181;sea;false;ocean;0
3723;65;44;240;sea;false;ocean;0
3724;225;156;119;sea;false;ocean;0
3725;36;163;29;sea;false;ocean;0
3726;52;223;88;sea;false;ocean;0
3727;166;223;211;sea;false;ocean;0
3728;202;250;233;sea;false;ocean;0
3729;74;187;219;sea;false;ocean;0
3730;83;202;213;sea;false;ocean;0
3731;113;228;172;sea;false;ocean;0
3732;148;122;203;sea;false;ocean;0
3733;203;232;185;sea;false;ocean;0
3734;202;2;176;sea;false;ocean;0
3735;240;47;147;sea;false;ocean;0
3736;194;226;132;sea;false;ocean;0
3737;160;64;76;sea;false;ocean;0
3738;109;54;169;sea;false;ocean;0
3739;40;171;74;sea;false;ocean;0
3740;255;199;50;sea;false;ocean;0
3741;24;185;44;sea;false;ocean;0
3742;38;84;18;sea;false;ocean;0
3743;185;35;29;sea;false;ocean;0
3744;63;77;86;sea;false;ocean;0
3745;47;109;144;sea;false;ocean;0
3746;118;111;30;sea;false;ocean;0
3747;178;223;65;sea;false;ocean;0
3748;103;63;176;sea;false;ocean;0
3749;35;58;175;sea;false;ocean;0
3750;130;96;210;sea;false;ocean;0
3751;123;43;50;sea;false;ocean;0
3752;50;197;40;sea;false;ocean;0
3753;221;219;51;sea;false;ocean;0
3754;176;99;105;sea;false;ocean;0
3755;62;29;63;sea;false;ocean;0
3756;204;53;134;sea;false;ocean;0
3757;110;255;159;sea;false;ocean;0
3758;103;58;235;sea;false;ocean;0
3759;228;60;5;sea;false;ocean;0
3760;72;86;3;sea;false;ocean;0
3761;233;73;255;sea;false;ocean;0
3762;233;248;196;sea;false;ocean;0
3763;49;66;56;sea;false;ocean;0
3764;31;60;83;sea;false;ocean;0
3765;99;88;60;sea;false;ocean;0
3766;121;152;116;sea;false;ocean;0
3767;207;58;121;sea;false;ocean;0
3768;48;155;63;sea;false;ocean;0
3769;28;102;194;sea;false;ocean;0
3770;33;190;153;sea;false;ocean;0
3771;48;76;91;sea;false;ocean;0
3772;10;75;174;sea;false;ocean;0
3773;133;21;7;sea;false;ocean;0
3774;30;50;56;sea;false;ocean;0
3775;46;146;253;sea;false;ocean;0
3776;32;168;233;sea;false;ocean;0
3777;49;70;159;sea;false;ocean;0
3778;249;243;201;sea;false;ocean;0
3779;59;81;127;sea;false;ocean;0
3780;6;239;37;sea;false;ocean;0
3781;84;94;2;sea;false;ocean;0
3782;34;93;96;sea;false;ocean;0
3783;22;96;25;sea;false;ocean;0
3784;96;212;204;sea;false;ocean;0
3785;166;113;37;sea;false;ocean;0
3786;242;27;131;sea;false;ocean;0
3787;126;173;234;sea;false;ocean;0
3788;245;242;167;sea;false;ocean;0
3789;47;9;130;sea;false;ocean;0
3790;71;105;102;sea;false;ocean;0
3791;228;66;68;sea;false;ocean;0
3792;170;6;248;sea;false;ocean;0
3793;233;186;123;sea;false;ocean;0
3794;23;183;195;sea;false;ocean;0
3795;244;152;88;sea;false;ocean;0
3796;30;116;233;sea;false;ocean;0
3797;1;126;205;sea;false;ocean;0
3798;78;68;129;sea;false;ocean;0
3799;189;92;203;sea;false;ocean;0
3800;217;56;25;sea;false;ocean;0
3801;92;119;97;sea;false;ocean;0
3802;157;109;222;sea;false;ocean;0
3803;164;249;67;sea;false;ocean;0
3804;16;234;190;sea;false;ocean;0
3805;139;225;176;sea;false;ocean;0
3806;109;62;6;sea;false;ocean;0
3807;4;64;153;sea;false;ocean;0
3808;204;182;151;sea;false;ocean;0
3809;27;59;104;sea;false;ocean;0
3810;201;1;4;sea;false;ocean;0
3811;12;250;243;sea;false;ocean;0
3812;174;81;28;sea;false;ocean;0
3813;105;17;12;sea;false;ocean;0
3814;156;15;157;sea;false;ocean;0
3815;3;67;212;sea;false;ocean;0
3816;199;144;65;sea;false;ocean;0
3817;153;89;231;sea;false;ocean;0
3818;102;154;57;sea;false;ocean;0
3819;200;253;76;sea;false;ocean;0
3820;13;154;237;sea;false;ocean;0
3821;119;114;69;sea;false;ocean;0
3822;162;249;58;sea;false;ocean;0
3823;60;223;254;sea;false;ocean;0
3824;198;126;138;sea;false;ocean;0
3825;177;115;113;sea;false;ocean;0
3826;248;37;122;sea;false;ocean;0
3827;92;111;165;sea;false;ocean;0
3828;112;121;86;sea;false;ocean;0
3829;108;94;213;sea;false;ocean;0
3830;105;61;84;sea;false;ocean;0
3831;250;34;9;sea;false;ocean;0
3832;21;14;82;sea;false;ocean;0
3833;72;31;199;sea;false;ocean;0
3834;39;138;95;sea;false;ocean;0
3835;134;212;126;sea;false;ocean;0
3836;2;115;214;sea;false;ocean;0
3837;166;185;195;sea;false;ocean;0
3838;104;155;50;sea;false;ocean;0
3839;204;40;145;sea;false;ocean;0
3840;197;89;72;sea;false;ocean;0
3841;17;13;223;sea;false;ocean;0
3842;215;219;241;sea;false;ocean;0
3843;204;120;172;sea;false;ocean;0
3844;128;209;40;sea;false;ocean;0
3845;182;115;149;sea;false;ocean;0
3846;55;53;134;sea;false;ocean;0
3847;247;119;231;sea;false;ocean;0
3848;3;221;146;sea;false;ocean;0
3849;251;52;208;sea;false;ocean;0
3850;242;66;36;sea;false;ocean;0
3851;61;27;21;sea;false;ocean;0
3852;155;192;254;sea;false;ocean;0
3853;150;204;101;sea;false;ocean;0
3854;198;151;240;sea;false;ocean;0
3855;181;232;237;sea;false;ocean;0
3856;154;7;46;sea;false;ocean;0
3857;217;32;22;sea;false;ocean;0
3858;151;167;157;sea;false;ocean;0
3859;41;90;92;sea;false;ocean;0
3860;81;215;65;sea;false;ocean;0
3861;136;89;1;sea;false;ocean;0
